response_id,prolific_id,role,survey_group,condition,cell,valuation,free_text_price,used_free_text_price,switches,screening_score,screening_pass,is_monotone,confidence_label,confidence_num,total_time_s,date_submitted,per_protocol,Submission id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Current job role,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,profession,is_corner_low,is_corner_high
194,698504ad2835400a3c4b8a6c,buyer,3,baseline,buyer_baseline,9500.0,,False,1,4,True,True,Little confidence,1,299.39,2026-03-19 23:14:32,True,69bc740f9b2ef1c1e9e83afb,APPROVED,Not Applicable,2026-03-19T22:09:23.514000Z,2026-03-19T22:14:37.539000Z,2026-03-20T05:57:51.155000Z,2026-03-19T22:14:38.047875Z,315.0,CO7GMO3N,11.0,Software Engineer / Developer,English,28.0,Male,White,France,France,France,French,No,Full-Time,se,False,False
198,697bd09f68f20358afb3f744,buyer,3,baseline,buyer_baseline,8500.0,,False,1,4,True,True,Confidence,3,310.73,2026-03-19 23:56:38,True,69bc7d5fcac299554ec78227,APPROVED,Not Applicable,2026-03-19T22:49:17.029000Z,2026-03-19T22:56:49.046000Z,2026-03-20T05:57:52.188000Z,2026-03-19T22:57:01.129024Z,453.0,CO7GMO3N,9.0,Software Engineer / Developer,"Spanish, English, Arabic",31.0,Male,White,Morocco,Spain,Spain,Spanish,No,Full-Time,se,False,False
199,69adc6896a06b060bff140ed,buyer,3,baseline,buyer_baseline,12500.0,,False,1,4,True,True,Little confidence,1,211.78,2026-03-20 00:02:25,True,69bc7fa5427bd22ee47505bf,APPROVED,Not Applicable,2026-03-19T22:58:49.101000Z,2026-03-19T23:02:37.523000Z,2026-03-20T05:57:52.517000Z,2026-03-19T23:02:38.067708Z,229.0,CO7GMO3N,2.0,Software Engineer / Developer,English,29.0,Male,Asian,China,Canada,China,Mandarin,No,Full-Time,se,False,False
31,6931f21a0511d9bd2fedffbc,seller,2,anchor,seller_anchor,15500.0,,False,1,3,True,True,Some confidence,2,338.98,2026-02-06 14:55:47,True,6985f180f68fd89ea0793803,APPROVED,Not Applicable,2026-02-06T13:49:55.385000Z,2026-02-06T13:55:59.050000Z,2026-02-09T13:06:19.873000Z,2026-02-06T13:55:59.404137Z,364.0,NOCODE,244.0,IT Project Manager,"English, Spanish, French",29.0,Male,White,Italy,Italy,Italy,Italian,No,Part-Time,it_manager,False,False
34,697caaabfc25c2f63df54984,seller,2,anchor,seller_anchor,500.0,,False,1,4,True,True,High confidence,4,527.08,2026-02-06 16:02:48,True,6986006083337621ad76d00d,APPROVED,Not Applicable,2026-02-06T14:53:26.660000Z,2026-02-06T15:03:09.973000Z,2026-02-09T13:06:20.668000Z,2026-02-06T15:03:10.308190Z,584.0,NOCODE,2.0,IT Project Manager,"Spanish, English",46.0,Male,White,Portugal,Portugal,DATA_EXPIRED,Portuguese,No,Full-Time,it_manager,False,False
36,692f3019e796e7adf76959e8,seller,2,anchor,seller_anchor,15500.0,,False,1,4,True,True,Some confidence,2,268.47,2026-02-06 17:00:50,True,69860f1db84208697bd2c916,APPROVED,Not Applicable,2026-02-06T15:56:13.107000Z,2026-02-06T16:01:59.501000Z,2026-02-09T13:06:21.204000Z,2026-02-06T16:01:59.842746Z,347.0,NOCODE,1.0,Cybersecurity Engineer,English,26.0,Male,White,Portugal,Portugal,DATA_EXPIRED,Portuguese,No,Full-Time,cybersec,False,False
42,6927f901133cfabd0ae89427,seller,2,anchor,seller_anchor,14000.0,,False,1,4,True,True,Confidence,3,475.74,2026-02-06 17:35:23,True,698613ddb8b929793af27bb4,APPROVED,Not Applicable,2026-02-06T16:16:29.558000Z,2026-02-06T16:26:46.910000Z,2026-02-09T13:06:23.128000Z,2026-02-06T16:26:47.314239Z,618.0,CF5WVG7P,212.0,Cybersecurity Specialist,English,32.0,Male,White,Germany,Germany,Germany,German,No,Full-Time,cybersec,False,False
44,6978608a69cdf55a9a6b3671,seller,2,anchor,seller_anchor,7500.0,,False,1,4,True,True,Little confidence,1,349.05,2026-02-06 17:52:19,True,69861ad2eed15b8d7a565a3a,APPROVED,Not Applicable,2026-02-06T16:46:18.941000Z,2026-02-06T16:52:35.037000Z,2026-02-09T13:06:24.186000Z,2026-02-06T16:52:35.388664Z,377.0,NOCODE,24.0,IT Project Manager,English,31.0,Male,White,Germany,Germany,Germany,German,No,Full-Time,it_manager,False,False
46,6982432b10591e26f8b36e24,seller,2,anchor,seller_anchor,22000.0,,False,1,4,True,True,Confidence,3,275.33,2026-02-06 18:06:05,True,69861e5d2484dca6dbc7ad29,APPROVED,Not Applicable,2026-02-06T17:01:17.579000Z,2026-02-06T17:06:15.711000Z,2026-02-09T13:06:24.723000Z,2026-02-06T17:06:16.082874Z,299.0,6982432b10591e26f8b36e24,2.0,IT Project Manager,"English, Hindi, Gujarati",46.0,Male,Asian,India,United States,DATA_EXPIRED,Hindi,No,Full-Time,it_manager,False,True
47,670f9fd0a399d73d5af41902,seller,2,anchor,seller_anchor,17500.0,,False,1,3,True,True,Confidence,3,295.03,2026-02-06 18:09:28,True,69861efa2c082837de6a6ca7,APPROVED,Not Applicable,2026-02-06T17:04:28.051000Z,2026-02-06T17:12:32.248000Z,2026-02-09T13:06:25.106000Z,2026-02-06T17:12:32.611628Z,485.0,NOCODE,5927.0,IT Project Manager,English,55.0,Male,Mixed,United States,United States,United States,English,No,Part-Time,it_manager,False,False
49,690315c5b5bbe97a712244b4,seller,2,anchor,seller_anchor,16000.0,,False,1,4,True,True,Little confidence,1,293.3,2026-02-06 19:03:47,True,69862bd709b3ae141daee683,APPROVED,Not Applicable,2026-02-06T17:58:50.321000Z,2026-02-06T18:03:58.198000Z,2026-02-09T13:06:25.905000Z,2026-02-06T18:03:58.826398Z,308.0,NOCODE,515.0,Cybersecurity Specialist,"German, English",37.0,Male,White,Germany,Germany,Germany,German,No,Full-Time,cybersec,False,False
53,697a894b5b5d478d1b065c0a,seller,2,anchor,seller_anchor,0.0,,False,9,3,True,False,Confidence,3,257.76,2026-02-06 21:47:59,False,6986527274ffc516165fb269,APPROVED,Not Applicable,2026-02-06T20:43:34.616000Z,2026-02-06T20:48:50.329000Z,2026-02-09T13:06:26.473000Z,2026-02-06T20:48:50.683778Z,316.0,NOCODE,1.0,Cybersecurity Engineer,"English, French",19.0,Male,White,Spain,Spain,DATA_EXPIRED,Spanish,Yes,Part-Time,cybersec,True,False
54,65a980e86a6477956acf268c,seller,2,anchor,seller_anchor,14000.0,,False,1,4,True,True,Some confidence,2,484.61,2026-02-06 22:04:35,True,6986556c5421bc999c78702b,APPROVED,Not Applicable,2026-02-06T20:56:19.253000Z,2026-02-06T21:04:54.411000Z,2026-02-09T13:06:26.762000Z,2026-02-06T21:04:54.754884Z,516.0,NOCODE,14.0,Cybersecurity Specialist,"French, English",31.0,Male,White,France,France,France,French,No,Part-Time,cybersec,False,False
56,6978c4538fab9f9d631d11f6,seller,2,anchor,seller_anchor,20500.0,,False,1,4,True,True,Little confidence,1,343.02,2026-02-06 22:31:16,True,69865c1e420541dc147d32ea,APPROVED,Not Applicable,2026-02-06T21:25:28.650000Z,2026-02-06T21:31:31.167000Z,2026-02-09T13:06:27.320000Z,2026-02-06T21:31:31.513573Z,363.0,NOCODE,19.0,Cybersecurity Specialist,English,24.0,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,cybersec,False,False
57,681912f8749999d4646dfdb4,seller,2,anchor,seller_anchor,14000.0,,False,1,4,True,True,High confidence,4,2060.45,2026-02-07 01:06:00,True,698679c8d48fc5dc576ddfc9,APPROVED,Not Applicable,2026-02-06T23:31:24.752000Z,2026-02-07T00:06:32.827000Z,2026-02-09T13:06:27.646000Z,2026-02-07T00:06:33.193502Z,2109.0,NOCODE,433.0,Cybersecurity Specialist,"English, French, German",50.0,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,cybersec,False,False
58,696b8aef4478c11d9d88e71a,seller,2,anchor,seller_anchor,500.0,,False,14,4,True,False,High confidence,4,471.03,2026-02-07 11:38:27,False,698714426698f21982b3203b,APPROVED,Not Applicable,2026-02-07T10:30:30.925000Z,2026-02-07T10:48:04.010000Z,2026-02-09T13:06:27.914000Z,2026-02-07T10:48:04.336369Z,1054.0,NOCODE,22.0,IT Project Manager,English,31.0,Male,White,Germany,Germany,Germany,German,No,Full-Time,it_manager,False,False
60,69870bbaf07075d9e5d2271d,seller,2,anchor,seller_anchor,12000.0,,False,1,2,False,True,High confidence,4,835.05,2026-02-07 15:12:32,False,698744e9c7b0f0a291321674,APPROVED,Not Applicable,2026-02-07T13:58:01.101000Z,2026-02-07T14:13:25.343000Z,2026-02-09T13:06:28.492000Z,2026-02-07T14:13:25.672624Z,925.0,NOCODE,0.0,IT Project Manager,"English, French, Spanish",45.0,Male,White,Portugal,Portugal,DATA_EXPIRED,Portuguese,No,Full-Time,it_manager,False,False
63,6978661dc48d374620964661,seller,2,anchor,seller_anchor,22000.0,,False,1,4,True,True,Confidence,3,312.42,2026-02-07 19:08:18,True,69877e50fbe1cd8797229f83,APPROVED,Not Applicable,2026-02-07T18:03:01.408000Z,2026-02-07T18:08:50.830000Z,2026-02-09T13:06:29.283000Z,2026-02-07T18:08:51.195432Z,350.0,Thank you. Your survey responses have been recorded.,3.0,IT Project Manager,English,33.0,Male,White,South Africa,Germany,South Africa,Afrikaans,No,Full-Time,it_manager,False,True
66,69729ee073ad6bb8ec5a8cdc,seller,2,anchor,seller_anchor,14000.0,,False,1,4,True,True,Confidence,3,354.88,2026-02-08 10:08:58,True,6988514091d81d7f25e69f67,APPROVED,Not Applicable,2026-02-08T09:02:58.854000Z,2026-02-08T09:09:12.192000Z,2026-02-09T13:06:30.074000Z,2026-02-08T09:09:12.532802Z,374.0,NOCODE,17.0,Cybersecurity Specialist,"German, English",23.0,Male,White,Germany,Germany,Germany,German,No,Full-Time,cybersec,False,False
67,696665ec24382d5e84e165f0,seller,2,anchor,seller_anchor,10000.0,,False,1,4,True,True,Confidence,3,396.6,2026-02-08 15:49:16,True,6988a0d64adbbe650715ef4d,APPROVED,Not Applicable,2026-02-08T14:42:33.696000Z,2026-02-08T14:49:47.098000Z,2026-02-09T13:06:30.375000Z,2026-02-08T14:49:47.459590Z,434.0,NOCODE,4.0,Cybersecurity Engineer,"French, German, English",25.0,Male,White,Portugal,Portugal,DATA_EXPIRED,Portuguese,No,Full-Time,cybersec,False,False
68,69868b4891f1adddae80a9a9,seller,2,anchor,seller_anchor,8000.0,,False,1,4,True,True,Confidence,3,340.63,2026-02-08 20:42:02,True,6988e5ac37547edda9b7f576,APPROVED,Not Applicable,2026-02-08T19:36:15.452000Z,2026-02-08T19:42:18.840000Z,2026-02-09T13:06:31.385000Z,2026-02-08T19:42:19.208682Z,364.0,NOCODE,0.0,IT Project Manager,"English, Tamil",30.0,Male,Asian,United States,United States,United States,Tamil,No,Full-Time,it_manager,False,False
71,69420d0c0de52a62d8d2d892,seller,2,anchor,seller_anchor,500.0,,False,20,4,True,False,High confidence,4,624.85,2026-02-09 03:53:49,False,698949bf8406a01aebf17d20,APPROVED,Not Applicable,2026-02-09T02:43:16.467000Z,2026-02-09T03:10:47.410000Z,2026-02-09T13:06:32.006000Z,2026-02-09T03:10:47.794852Z,1651.0,562856,2.0,IT Project Manager,English,42.0,Male,Mixed,United States,United States,DATA_EXPIRED,English,No,Full-Time,it_manager,False,False
72,6977c8f271aa7b0c7c9a50da,seller,2,anchor,seller_anchor,8000.0,,False,1,4,True,True,Confidence,3,424.04,2026-02-09 09:14:37,True,698995b8584631962a12067a,RETURNED,Not Applicable,2026-02-09T08:07:26.523000Z,,,2026-02-18T05:53:27.456262Z,,,16.0,CONSENT_REVOKED,CONSENT_REVOKED,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,other,False,False
74,697b1283e579688108a6f914,seller,2,anchor,seller_anchor,6000.0,,False,1,2,False,True,Little confidence,1,209.94,2026-02-09 14:24:03,False,6989df19874b4a5bf68a4242,APPROVED,Not Applicable,2026-02-09T13:20:29.420000Z,2026-02-09T13:24:17.031000Z,2026-02-11T12:36:55.043000Z,2026-02-09T13:24:17.347661Z,228.0,CO7GMO3N,1.0,IT Project Manager,"English, French",45.0,Male,White,Belgium,Belgium,DATA_EXPIRED,Dutch,No,Full-Time,it_manager,False,False
76,6978b6fc62d286392e01643d,seller,2,anchor,seller_anchor,9500.0,,False,1,4,True,True,Little confidence,1,414.23,2026-02-09 18:44:36,True,698a1b558690fa7e7b6bc04b,APPROVED,Not Applicable,2026-02-09T17:37:25.415000Z,2026-02-09T17:44:57.715000Z,2026-02-11T12:36:55.605000Z,2026-02-09T17:44:58.112787Z,453.0,CO7GMO3N,0.0,IT Project Manager,"Italian, English",40.0,Male,White,Italy,Italy,DATA_EXPIRED,Italian,No,Full-Time,it_manager,False,False
80,694420419af631f2799e790f,seller,2,anchor,seller_anchor,14000.0,,False,1,4,True,True,Some confidence,2,323.07,2026-02-10 20:46:40,True,698b89a052b6987b12ed5a48,APPROVED,Not Applicable,2026-02-10T19:40:24.026000Z,2026-02-10T19:46:47.334000Z,2026-02-11T12:36:56.393000Z,2026-02-10T19:46:47.674632Z,384.0,CO7GMO3N,1.0,IT Project Manager,English,28.0,Male,White,United States,United States,United States,English,No,Full-Time,it_manager,False,False
81,674aea1839976ab4ec92c9f5,seller,2,anchor,seller_anchor,10000.0,,False,1,4,True,True,Confidence,3,278.36,2026-02-10 21:24:30,True,698b92cd4fc7a03ca2a8553b,APPROVED,Not Applicable,2026-02-10T20:19:31.501000Z,2026-02-10T20:24:47.970000Z,2026-02-11T12:36:56.630000Z,2026-02-10T20:24:48.378320Z,317.0,CO7GMO3N,307.0,IT Project Manager,"English, German, Spanish",43.0,Male,White,Germany,Germany,Germany,German,No,Part-Time,it_manager,False,False
83,692967217fecee8331f330ca,seller,2,anchor,seller_anchor,4500.0,,False,1,4,True,True,Confidence,3,323.19,2026-02-11 17:06:13,True,698ca7ae3c35f5ca9d7a701b,APPROVED,Not Applicable,2026-02-11T16:00:46.124000Z,2026-02-11T16:06:27.821000Z,2026-02-19T17:32:37.476000Z,2026-02-11T16:06:28.201101Z,342.0,CO7GMO3N,23.0,Cybersecurity Specialist,English,23.0,Male,White,Spain,Spain,DATA_EXPIRED,Spanish,Yes,Full-Time,cybersec,False,False
85,69788e1d52bd3927b34f91a8,seller,2,anchor,seller_anchor,500.0,,False,12,4,True,False,Confidence,3,367.23,2026-02-12 14:48:32,False,698dd8b7c43781f46680db7e,APPROVED,Not Applicable,2026-02-12T13:42:22.083000Z,2026-02-12T13:48:53.988000Z,2026-02-19T17:32:38.053000Z,2026-02-12T13:48:54.331231Z,392.0,CO7GMO3N,4.0,IT Project Manager,"Italian, English",24.0,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,it_manager,False,False
86,66a6b87ea3ed1077a688ba26,seller,2,anchor,seller_anchor,12000.0,,False,1,4,True,True,Confidence,3,671.88,2026-02-12 15:31:24,True,698de185f5040c14b4afcfe3,APPROVED,Not Applicable,2026-02-12T14:20:03.407000Z,2026-02-12T14:31:29.315000Z,2026-02-19T17:32:38.344000Z,2026-02-12T14:31:29.656174Z,686.0,CO7GMO3N,0.0,Cybersecurity Engineer,"Portuguese, English, Spanish",24.0,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Due to start a new job within the next month,cybersec,False,False
87,6915a3b5b808709ba5f1280a,seller,2,anchor,seller_anchor,11500.0,,False,1,4,True,True,Little confidence,1,428.51,2026-02-13 14:17:07,True,698f227d13b9076a3232146f,APPROVED,Not Applicable,2026-02-13T13:09:52.091000Z,2026-02-13T13:17:16.333000Z,2026-02-19T17:32:38.664000Z,2026-02-13T13:17:16.665897Z,445.0,CO7GMO3N,37.0,Cybersecurity Engineer,English,30.0,Male,White,Germany,Germany,DATA_EXPIRED,German,No,Full-Time,cybersec,False,False
88,69733145b7bf8c67f7f078ea,seller,2,anchor,seller_anchor,9500.0,,False,1,3,True,True,Some confidence,2,500.75,2026-02-13 16:12:58,True,698f3cee3324b4d1d8d22243,APPROVED,Not Applicable,2026-02-13T15:04:25.957000Z,2026-02-13T15:13:08.579000Z,2026-02-19T17:32:39.026000Z,2026-02-13T15:13:08.964145Z,523.0,CO7GMO3N,4.0,IT Project Manager,"English, French",43.0,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,it_manager,False,False
89,691525f9dd1618ede2c571b2,seller,2,anchor,seller_anchor,10000.0,,False,1,2,False,True,Little confidence,1,371.9,2026-02-13 18:29:57,False,698f5e0cab6faa1f4adbc09e,APPROVED,Not Applicable,2026-02-13T17:23:29.380000Z,2026-02-13T17:30:15.236000Z,2026-02-19T17:32:39.288000Z,2026-02-13T17:30:25.165797Z,406.0,CO7GMO3N,82.0,IT Project Manager,English,31.0,Male,White,Germany,Germany,Germany,German,No,Full-Time,it_manager,False,False
93,698be272f79d545381e7df0e,seller,2,anchor,seller_anchor,14000.0,,False,1,4,True,True,High confidence,4,311.46,2026-02-14 23:36:21,True,6990f79b622d017d45ef0be9,APPROVED,Not Applicable,2026-02-14T22:31:00.027000Z,2026-02-14T22:36:35.651000Z,2026-02-19T17:32:40.454000Z,2026-02-14T22:36:36.485469Z,336.0,CO7GMO3N,1.0,Cybersecurity Engineer,English,38.0,Female,White,United States,United States,DATA_EXPIRED,English,No,Full-Time,cybersec,False,False
94,698749dfa6d333b5c95a8a46,seller,2,anchor,seller_anchor,19500.0,,False,1,4,True,True,Confidence,3,965.78,2026-02-15 17:34:26,True,6991f1b07b4d8a8b49103bfe,APPROVED,Not Applicable,2026-02-15T16:17:59.270000Z,2026-02-15T16:35:18.127000Z,2026-02-19T17:32:40.755000Z,2026-02-15T16:35:18.484723Z,1039.0,CO7GMO3N,8.0,IT Project Manager,English,27.0,Male,Black,United States,United States,United States,English,No,Full-Time,it_manager,False,False
95,6991b8ffd89fda82176f27bb,seller,2,anchor,seller_anchor,500.0,,False,10,3,True,False,Some confidence,2,393.83,2026-02-16 16:51:16,False,69933b2453edd2a38139d338,APPROVED,Not Applicable,2026-02-16T15:44:25.940000Z,2026-02-16T15:51:38.562000Z,2026-02-19T17:32:41.038000Z,2026-02-16T15:51:38.904607Z,433.0,CO7GMO3N,0.0,Cybersecurity Specialist,English,24.0,Male,White,Spain,Spain,DATA_EXPIRED,Spanish,No,Full-Time,cybersec,False,False
98,6993b803509fd0459b86449e,seller,2,anchor,seller_anchor,500.0,,False,14,4,True,False,High confidence,4,235.59,2026-02-17 14:56:09,False,69947263aa63a7d95386703e,APPROVED,Not Applicable,2026-02-17T13:51:54.296000Z,2026-02-17T13:56:19.732000Z,2026-02-19T17:32:41.298000Z,2026-02-17T13:56:20.092900Z,266.0,CO7GMO3N,0.0,Cybersecurity Specialist,"English, Spanish",31.0,Male,White,Puerto Rico,United States,DATA_EXPIRED,English,No,Full-Time,cybersec,False,False
100,6994e9ee332230fd597dfbf2,seller,2,anchor,seller_anchor,14500.0,,False,1,4,True,True,Confidence,3,617.05,2026-02-18 00:48:21,True,6994fbd0f1793ddd46bb8ef8,APPROVED,Not Applicable,2026-02-17T23:37:57.717000Z,2026-02-17T23:48:40.903000Z,2026-02-19T17:32:41.930000Z,2026-02-17T23:48:41.249768Z,644.0,CO7GMO3N,0.0,Cybersecurity Engineer,"Arabic, Swedish, English",22.0,Male,Asian,Sweden,Sweden,DATA_EXPIRED,Swedish,No,Full-Time,cybersec,False,False
103,6932adc3c095cdc5434a4e51,seller,2,anchor,seller_anchor,15500.0,,False,1,4,True,True,Confidence,3,610.47,2026-02-18 15:54:02,True,6995d01580612451571c7777,APPROVED,Not Applicable,2026-02-18T14:43:42.681000Z,2026-02-18T14:54:09.264000Z,2026-02-19T17:32:42.753000Z,2026-02-18T14:54:09.618762Z,627.0,CO7GMO3N,8.0,IT Project Manager,English,35.0,Male,White,Austria,Austria,Austria,German,No,Full-Time,it_manager,False,False
116,699c054d545f67e17b15b5b0,seller,2,anchor,seller_anchor,12500.0,,False,1,3,True,True,Little confidence,1,698.29,2026-02-23 09:57:22,True,699c13a3effcb7d9ad404e22,TIMED-OUT,Not Applicable,2026-02-23T08:45:23.620000Z,,,2026-03-17T07:01:03.614901Z,1894541.0,,6.0,IT Project Manager,"Spanish, English",47.0,Male,Mixed,Brazil,Spain,Brazil,Portuguese,No,Full-Time,it_manager,False,False
117,69601306ad1ddf45721b556c,seller,2,anchor,seller_anchor,0.0,,False,7,4,True,False,High confidence,4,476.7,2026-02-23 17:24:25,False,699c7d4a99cb9e380d9525f5,APPROVED,Not Applicable,2026-02-23T16:16:17.439000Z,2026-02-23T16:24:37.567000Z,2026-03-03T07:24:12.912000Z,2026-02-23T16:24:37.926875Z,501.0,CO7GMO3N,5.0,Cybersecurity Specialist,English,28.0,Male,Mixed,United States,United States,United States,English,Yes,Part-Time,cybersec,True,False
118,63d3ccaecce99faa457fb049,seller,2,anchor,seller_anchor,13500.0,,False,1,3,True,True,Confidence,3,646.08,2026-02-23 21:25:52,True,699cb5348b9a4b1afa00ac4a,APPROVED,Not Applicable,2026-02-23T20:14:50.334000Z,2026-02-23T20:26:05.484000Z,2026-03-03T07:24:13.147000Z,2026-02-23T20:26:05.835201Z,676.0,CO7GMO3N,2360.0,IT Project Manager,English,61.0,Male,White,United States,United States,United States,English,No,Part-Time,it_manager,False,False
119,699d8f431b1a8db71486813d,seller,2,anchor,seller_anchor,20000.0,,False,1,3,True,True,High confidence,4,500.02,2026-02-24 13:52:15,True,699d9cf3f5be128f178824fe,APPROVED,Not Applicable,2026-02-24T12:43:39.983000Z,2026-02-24T12:52:24.089000Z,2026-03-03T07:24:13.380000Z,2026-02-24T12:52:24.428125Z,525.0,CO7GMO3N,0.0,Cybersecurity Engineer,English,28.0,Prefer not to say,White,United States,United States,United States,English,No,Full-Time,cybersec,False,False
123,69a06a94c262186cb9157ee9,seller,2,anchor,seller_anchor,16500.0,,False,1,4,True,True,Little confidence,1,374.9,2026-02-26 18:03:12,True,69a07b4bfd31bf0d51ce8528,APPROVED,Not Applicable,2026-02-26T16:56:43.934000Z,2026-02-26T17:03:22.347000Z,2026-03-03T07:24:14.327000Z,2026-02-26T17:03:22.709820Z,399.0,CO7GMO3N,0.0,IT Project Manager,English,39.0,Female,White,Russian Federation,United Kingdom,DATA_EXPIRED,Russian,No,Full-Time,it_manager,False,False
124,6980e22b3b1fa34d5ad73a72,seller,2,anchor,seller_anchor,15500.0,,False,1,4,True,True,High confidence,4,229.95,2026-02-26 18:43:59,True,69a0854d74663a2bada91b0e,APPROVED,Not Applicable,2026-02-26T17:39:59.981000Z,2026-02-26T17:44:08.715000Z,2026-03-03T07:24:14.589000Z,2026-02-26T17:44:16.329489Z,249.0,CO7GMO3N,99.0,Cybersecurity Engineer,"English, Spanish, Japanese",22.0,Male,Other,United States,United States,United States,English,Yes,Full-Time,cybersec,False,False
125,699f9b235c0f08f5f51ecb2c,seller,2,anchor,seller_anchor,500.0,,False,10,4,True,False,High confidence,4,675.83,2026-02-27 06:05:33,False,69a1235d1eee1496559ddcdd,APPROVED,Not Applicable,2026-02-27T04:53:58.340000Z,2026-02-27T05:06:22.919000Z,2026-03-03T07:24:14.824000Z,2026-02-27T05:06:23.264286Z,745.0,CO7GMO3N,2.0,IT Project Manager,"English, Punjabi, Hindi",28.0,Male,Asian,Pakistan,Canada,DATA_EXPIRED,Urdu,No,Full-Time,it_manager,False,False
127,69a20ac50c5dac7228f0c31a,seller,2,anchor,seller_anchor,12000.0,,False,1,3,True,True,Some confidence,2,281.31,2026-02-28 00:02:41,True,69a2214e9623dd05c87646fc,APPROVED,Not Applicable,2026-02-27T22:57:42.911000Z,2026-02-27T23:02:48.556000Z,2026-03-03T07:24:15.297000Z,2026-02-27T23:02:48.889789Z,306.0,CO7GMO3N,0.0,Cybersecurity Engineer,English,23.0,Male,White,France,France,DATA_EXPIRED,French,No,Full-Time,cybersec,False,False
128,69814f4385cfc88832284e3f,seller,2,anchor,seller_anchor,16000.0,,False,1,4,True,True,Confidence,3,433.95,2026-02-28 18:37:34,True,69a3260d2e165ed240337482,APPROVED,Not Applicable,2026-02-28T17:30:10.689000Z,2026-02-28T17:37:49.380000Z,2026-03-03T07:24:15.535000Z,2026-02-28T17:37:49.758501Z,459.0,CO7GMO3N,48.0,IT Project Manager,English,60.0,Female,Black,United States,United States,United States,English,No,Full-Time,it_manager,False,False
129,69a0de690c3550426c2653bd,seller,2,anchor,seller_anchor,500.0,,False,20,4,True,False,Confidence,3,350.19,2026-02-28 21:56:46,False,69a355127ad892a1f9360974,APPROVED,Not Applicable,2026-02-28T20:50:26.922000Z,2026-02-28T20:57:10.642000Z,2026-03-03T07:24:15.822000Z,2026-02-28T20:57:11.128002Z,404.0,CO7GMO3N,0.0,IT Project Manager,English,31.0,Male,White,Canada,Canada,DATA_EXPIRED,English,No,Full-Time,it_manager,False,False
132,694178d1776921ebc5bf1df0,seller,2,anchor,seller_anchor,14500.0,,False,1,4,True,True,Some confidence,2,418.13,2026-03-02 16:12:43,True,69a5a72d7a3152cfce8176fe,APPROVED,Not Applicable,2026-03-02T15:05:24.306000Z,2026-03-02T15:12:53.246000Z,2026-03-03T07:24:16.580000Z,2026-03-02T15:12:53.610502Z,449.0,CO7GMO3N,0.0,IT Project Manager,English,43.0,Male,White,United Kingdom,United States,DATA_EXPIRED,English,No,Full-Time,it_manager,False,False
134,69a68572c4eb7111ce41386f,seller,2,anchor,seller_anchor,12000.0,,False,1,4,True,True,Confidence,3,442.57,2026-03-03 08:21:37,True,69a68a08b35625a91ec04fce,APPROVED,Not Applicable,2026-03-03T07:13:57.482000Z,2026-03-03T07:22:10.451000Z,2026-03-03T07:24:17.025000Z,2026-03-03T07:22:10.932303Z,493.0,CO7GMO3N,0.0,IT Project Manager,English,26.0,Male,White,France,France,DATA_EXPIRED,French,No,Full-Time,it_manager,False,False
135,693d1cf8a9274ec6de7a1702,seller,2,anchor,seller_anchor,14500.0,,False,1,4,True,True,Confidence,3,364.11,2026-03-19 11:27:53,True,69bbce2e418260a21df1971a,RETURNED,Not Applicable,2026-03-19T10:21:45.338000Z,2026-03-19T10:27:58.188000Z,,2026-03-19T10:27:58.517000Z,,CO7GMO3N,445.0,CONSENT_REVOKED,CONSENT_REVOKED,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,other,False,False
136,6984b719db2917412dfc3135,seller,2,anchor,seller_anchor,500.0,,False,1,4,True,True,Some confidence,2,364.44,2026-03-19 11:28:01,True,69bbce3640d1d0aee2252f4a,APPROVED,Not Applicable,2026-03-19T10:21:47.775000Z,2026-03-19T10:28:06.519000Z,2026-03-20T05:57:58.959000Z,2026-03-19T10:28:06.858696Z,379.0,CO7GMO3N,174.0,Software Engineer / Developer,"German, English",38.0,Male,White,Kyrgyzstan,Germany,Germany,German,No,Full-Time,se,False,False
137,697cf1f3a51a0cbfd3e7da95,seller,2,anchor,seller_anchor,12000.0,,False,1,4,True,True,Some confidence,2,641.22,2026-03-19 11:33:37,True,69bbce76dcff39a8ed3c2bff,APPROVED,Not Applicable,2026-03-19T10:22:46.122000Z,2026-03-19T10:33:45.849000Z,2026-03-20T05:57:59.251000Z,2026-03-19T10:33:46.178765Z,660.0,CO7GMO3N,155.0,Software Engineer / Developer,English,36.0,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,se,False,False
